DOI,Title,Authors,Journal/Book,Publication Year,Create Date,Article Type,Language,Abstract
10.2196/72321,Optimization of Internet-Delivered Cognitive Behavioral Therapy for Canadian Leaders Within Public Safety: Qualitative Study,"Price JA, McCall HC, Demyen SA, Spencer SM, Katz BM, Clairmont AP, Hadjistavropoulos HD.",J Med Internet Res,2025,2025.4.17,,,"BACKGROUND: Canadian public safety personnel (PSP) report high rates of mental health concerns and barriers to treatment. PSPNET is a clinical research unit that offers internet-delivered cognitive behavioral therapy (ICBT) that is free, confidential, and developed with and for PSP. Treatment outcomes are promising with clinically significant symptom improvement (eg, anxiety, depression, and posttraumatic stress) and favorable treatment satisfaction. While these results are promising, research has yet to explore ways to optimize therapist-guided ICBT for leaders within public safety. Optimizing ICBT for leaders is particularly important given their widespread organizational impact. OBJECTIVE: This study aims to investigate (1) the perceived mental health stressors of Canadian leaders within public safety, (2) the degree to which leaders perceived existing therapist-guided ICBT courses tailored for PSP (ie, PSP Wellbeing Course and PSP PTSD Course) as suitable for their needs, and (3) ways to further optimize therapist-guided ICBT for public safety leaders. METHODS: This study included 10 clients who self-identified as being in a supervisory or leadership position within their public safety organization and completed either the therapist-guided PSP Wellbeing Course or PSP PTSD Course. We used descriptive statistics to analyze demographics, mental health symptoms, treatment engagement, and treatment satisfaction. We also used a reflexive thematic analysis of semistructured interview transcripts to assess leaders' course perceptions and feedback. RESULTS: Canadian leaders within public safety reported occupational and nonoccupational stressors and enrolled in ICBT to support their own or colleagues' mental health. Most clients enrolled in the PSP Wellbeing Course, accessed 4 of 5 lessons (n=7, 70%), engaged with therapist support (n=7, 70%), and identified as employed (n=8, 80%), White (n=8, 80%), and men (n=7, 70%) with an average age of 45 years. At pretreatment, 80% of clients endorsed clinically significant symptoms of one or more disorders; most often depression (n=7, 70%) and anger (n=6, 60%). Clients reported favorable attitudes toward the ICBT courses with most reporting that they were satisfied with the course (n=9, 90%). Feedback to further optimize ICBT content for leaders included the development of a leader case story (n=6, 60%) and new resources to help leaders apply skills learned in ICBT within the context of their leadership roles (n=4, 40%). Leaders also recommended optimizing ICBT delivery by improving the platform technology and incorporating more multimedia. CONCLUSIONS: Canadian leaders within public safety perceived therapist-guided ICBT developed with and for PSP as a suitable treatment option for their needs and identified ways to further optimize its content and delivery. Future research should investigate the impacts of these efforts and explore optimizing ICBT for other groups of clients. TRIAL REGISTRATION: ClinicalTrials.gov NCT04127032, https://www.clinicaltrials.gov/study/NCT04127032; ClinicalTrials.gov NCT04335487, https://clinicaltrials.gov/study/NCT04335487."
10.1186/s12888-024-06082-7,A digital iCBT intervention for social anxiety disorder in Quebec and Ontario: protocol for a multi-phase effectiveness-implementation study,"Vasiliadis HM, Roberge P, Spagnolo J, Lamoureux-Lamarche C, Chapdelaine A, Brodeur M, Grenier J, Mahoney A, Koszycki D, Chomienne MH, Drapeau M, Labelle R, Provencher MD, Ishimo MC, Naslund JA, Lesage A.",BMC Psychiatry,2024,2024.10.8,,,"BACKGROUND: Social anxiety disorder (SAD) is one of the most prevalent anxiety disorders in Canada. Viable therapy options for the treatment of SAD include CBT being delivered virtually. In Australia, an innovative internet-delivered cognitive-behavioral therapy (iCBT) program for social anxiety has been developed, implemented, and demonstrated as effective. To make available high-quality and real-time evidence in response to the crucial need to access psychological services to meet population mental health needs, we propose to conduct a Canadian adaptation of the iCBT Shyness Program and to examine the program's effectiveness, and implementation in two Canadian provinces (Quebec and Ontario). METHODS: The overall study design is a hybrid effectiveness-implementation study of a quasi-experimental parallel group trial. Prior to implementing the iCBT Shyness Program, it will undergo an initial adaptation to the Canadian context and focus groups will be conducted with key actor groups to discuss the adaptations to the graphics, narration of the lessons, and this to better reflect varying socio-cultural context among Canadian French- and English-speaking populations. We will evaluate the effectiveness of the program in three parallel pathways reflecting real-world pathways: (1) self-refer to the intervention; (2) recommended by a health professional without guidance; and (3) recommended by a health professional, with low-intensity guidance. Data collection will be carried out at baseline, at the beginning of each lesson, 12-week and 6-month follow-up. Outcomes measured will include anxiety and depressive symptoms, psychological distress, disability, as well as health service utilization and satisfaction. Semi-structured interviews will then be conducted with study participants and health care providers to explore facilitating factors and barriers to the implementation of the iCBT adapted program. DISCUSSION: This study will provide evidence on the effectiveness, barriers and facilitating factors to implementing a low-intensity iCBT in the Canadian context for SAD, which will bridge an important care gap for undeserved populations in Canada with SAD. Findings will inform the eventual scaling up of the program in community-based primary care across Canada. This would improve equity of the health care system by helping a large number of Canadians to timely access to mental health services. TRIAL REGISTRATION: clinicaltrials.gov NCT06403995. Prospectively registered on 05/03/2024."
10.2196/46431,User Satisfaction With a Daily Supportive Text Message Program (Text4PTSI) for Public Safety Personnel: Longitudinal Cross-Sectional Study,"Obuobi-Donkor G, Eboreime E, Shalaby R, Agyapong B, Phung N, Eyben S, Wells K, Dias RDL, Hilario C, Jones C, Brémault-Phillips S, Zhang Y, Greenshaw AJ, Agyapong VIO.",JMIR Form Res,2023,2023.6.23,,,"BACKGROUND: Public safety personnel (PSP) are exposed to traumatic events due to their work environments, which increases the risk of mental health challenges. Providing effective and evidence-based interventions, such as SMS text messaging programs, can improve PSP's overall mental well-being with high user satisfaction rates. OBJECTIVE: This study aims to evaluate users' satisfaction, receptiveness, and perceptions of a cognitive behavioral therapy (CBT)-based supportive SMS text messaging intervention (Text4PTSI). METHODS: Participants self-subscribed to Text4PTSI and received unidirectional cognitive behavioral-based supportive text messages for 6 months. Participants completed a web-based survey delivered via SMS text message at enrollment, and 6 weeks, 3 months, and 6 months post enrollment. Respondents' perception and receptivity of the program were assessed using a questionnaire measured on a 5-point Likert scale. Data were collected as categorical variables, and overall satisfaction with the Text4PTSI program was measured on a scale from 0 to 100. RESULTS: There were 131 subscribers to the Text4PTSI program; however, only 81 subscribers responded to the survey, producing 100 survey responses across the 3 follow-up time points. The overall mean score of satisfaction was 85.12 (SD 13.35). More than half of the survey responses agreed or strongly agreed that Text4PTSI helped participants cope with anxiety (79/100 responses, 79%), depressive symptoms (72/100 responses, 72%), and loneliness (54/100 responses, 54%). Similarly, most of the survey responses agreed or strongly agreed that the Text4PTSI program made respondents feel connected to a support system, improved their overall mental well-being (84/100 responses, 84%), felt more hopeful about managing concerns about their mental health or substance use (82 out of responses, 82%), and helped enhance their overall quality of life (77/100 responses, 77%). The available survey responses suggest that the majority always read the supportive text messages (84/100 responses, 84%), took time to reflect on each message (75/100 responses, 75%), and returned to read the text messages more than once (76/100 responses, 76%). CONCLUSIONS: PSP who responded to the follow-up surveys reported high user satisfaction and appreciation for receiving the Text4PTSI intervention during the 6-month program. The reported satisfaction with the service provided could pave the way to ensuring a better uptake of the service with potential effectiveness to end users."
10.3389/fpsyt.2023.1327200,Effects of non-pharmacological interventions on youth with internet addiction: a systematic review and meta-analysis of randomized controlled trials,"Jiang YS, Liu TH, Qin D, Wang ZP, He XY, Chen YN.",Front Psychiatry,2024,2024.1.26,,,"OBJECTIVE: To assess the overall effectiveness of non-pharmacological interventions on internet addiction (IA) in youth. METHOD: Randomized controlled trials (RCTs) published from their inception to April 1, 2023 were searched in Cochrane, Embase, Medline, Web of Science, China National Knowledge Infrastructure, China Science and Technology Journal Database, Chinese BioMedical Literature Database, and WanFang Data. Two reviewers independently extracted data and evaluated bias using the Cochrane Risk of Bias tool. RESULTS: Sixty-six studies performed from 2007 to 2023, with a total of 4,385 participants, were identified. The NPIs included group counseling, cognitive behavioral therapy, sports intervention, combined interventions, eHealth, educational intervention, positive psychology intervention, sand play intervention, and electrotherapy. The results revealed that NPIs significantly reduced IA levels (standardized mean difference, SMD: -2.01, 95% confidence interval, CI: -2.29 to -1.73, I2 = 93.0%), anxiety levels (SMD: -1.07, 95%CI: -1.41 to -0.73, I2 = 72.4%), depression levels (SMD: -1.11, 95%CI: -1.52 to -0.7, I2 = 84.3%), and SCL-90 (SMD: -0.75, 95%CI: -0.97 to -0.54, I2 = 27.7%). Subgroup analysis stratified by intervention measure showed that cognitive behavioral therapy, group counseling, sports intervention, combined intervention, educational intervention, positive psychology intervention, sandplay intervention, and mobile health were all effective in relieving symptoms of IA except electrotherapy. CONCLUSION: NPIs appear to be effective in the treatment of IA in youth, which would act as an alternative treatment of IA. Further studies with larger sample sizes and robust designs are needed."
10.1177/1357633X211047285,Are online mental health interventions for youth effective? A systematic review,"Zhou X, Edirippulige S, Bai X, Bambling M.",J Telemed Telecare,2021,2021.11.2,,,"OBJECTIVES: This systematic review aims to examine the effectiveness of online mental health interventions for youth. METHODS: We searched seven electronic databases (PubMed, PsycINFO, Medline, Embase, CINAHL, Web of Science and SCOPUS) for the past 10 years to identify randomized controlled trials which have evaluated the use of telehealth interventions for young people with mental health problems. The included studies were assessed for quality and risk of bias. RESULTS: Forty-five randomized controlled trials (n = 13,291 participants) were eligible for this review. Most studies (35 trials) evaluated the use of web-based self-help platforms to deliver cognitive behavioural therapy (14 trials), mindfulness (four trials), acceptance commitment therapy (five trials) and positive psychology (two trials). Mobile/computer applications were used to deliver cognitive behavioural therapy (four trials) and coping strategies training (two trials). Web-based synchronous chat (one trial) was used to assist communication between counsellors and participants. Three studies used artificial intelligence-based conversational agents to deliver cognitive behavioural therapy (two trials) and problem-solving-strategy training (one trial). Eighty-two percent (n = 37) identified the participants as student population (i.e. university students, high school students). Sixty-four percent (n = 29) of the telehealth interventions were found to be effective in managing depression, anxiety, stress, insomnia and improving quality of life when compared with control conditions. CONCLUSIONS: Online mental health interventions were found to be effective in managing diverse mental health conditions among youth. Online self-help platforms were the most frequently used modality and artificial intelligence-based chatbots are merging as potential solutions. Future research is warranted to investigate the solutions to improve the retention rate and satisfaction of telehealth interventions among this population."
10.1016/j.invent.2024.100778,"The Sleep Course: An inclusive trial examining the feasibility, acceptability, and preliminary efficacy of a digital sleep intervention for adults with self-reported sleep difficulties","Scott AJ, Hathway T, Bisby MA, Titov N, Dear BF.",Internet Interv,2024,2024.10.21,,,"Cognitive Behavioural Therapy for Insomnia (CBTi) is a well-established first-line treatment for insomnia and sleep difficulties, yet numerous barriers hinder its widespread adoption. One potential criticism of the existing evidence base for CBTi is that many trials exclude participants that would commonly be seen in in primary care, such as those aged over 65, with comorbid health conditions, or prescribed sleep medication. The current pilot study therefore aimed to assess the acceptability and efficacy of a brief, digitally delivered sleep intervention, the Sleep Course, using a broad range of participants. Participants (n = 74) completed the 6-week, 4-lesson intervention alongside measures of sleep disturbance, sleep-related impairment, depression, anxiety and sleep-wake patterns (via sleep diary). Generalized estimating equations analysis modelled change in participants' outcomes from pre- to post-treatment and 3-month follow-up, and subgroup analyses explored the role of possible moderators (e.g., age over 65, co-morbidities, and concurrent prescription medication use). The intervention was associated with good rates of satisfaction (79 %) and lesson completion (70 %). Results showed significant and large reductions in insomnia, sleep disturbance and associated symptoms (e.g., d = 1.06-1.37 change in insomnia symptoms). Evidence of high acceptability and clinical improvement was found irrespective of age, physical comorbidity, and sleep medication use. However, there was evidence of less improvement among those taking medications or having tried psychological treatment in the past. These results provide strong preliminary evidence for the intervention as an acceptable, efficacious and scalable treatment for a broad range of participants with sleep difficulties. Larger randomised controlled trials are needed."
10.1016/j.sleep.2023.07.018,"Dysfunctional beliefs and attitudes about sleep (DBAS) mediate outcomes in dCBT-I on psychological distress, fatigue, and insomnia severity","Faaland P, Vedaa Ø, Langsrud K, Sivertsen B, Lydersen S, Saksvik SB, Vestergaard CL, Kjørstad K, Vethe D, Ritterband LM, Harvey AG, Stiles TC, Scott J, Kallestad H.",Sleep Med,2023,2023.7.28,,,"OBJECTIVE/BACKGROUND: Digital cognitive behavioral therapy for insomnia (dCBT-I) improves several sleep and health outcomes in individuals with insomnia. This study investigates whether changes in Dysfunctional Beliefs and Attitudes about Sleep (DBAS) during dCBT-I mediate changes in psychological distress, fatigue, and insomnia severity. PATIENTS/METHODS: The study presents a secondary planned analysis of data from 1073 participants in a randomized control trial (Total sample = 1721) of dCBT-I compared with patient education (PE). Self-ratings with the Dysfunctional Beliefs and Attitudes about Sleep (DBAS), the Hospital Anxiety Depression Scale (HADS), the Chalder Fatigue Scale (CFQ), and the Insomnia Severity Index (ISI) were obtained at baseline and 9-week follow-up. Hayes PROCESS mediation analyses were conducted to test for mediation. RESULTS AND CONCLUSION: sDBAS scores were significantly reduced at 9-week follow-up for those randomized to dCBT-I (n = 566) compared with PE (n = 507). The estimated mean difference was -1.49 (95% CI -1.66 to -1.31, p < .001, Cohen's d. = 0.93). DBAS mediated all the effect of dCBT-I on the HADS and the CFQ, and 64% of the change on the ISI (Estimated indirect effect -3.14, 95% CI -3.60 to -2.68) at 9-week follow-up compared with PE. Changes in the DBAS fully mediated the effects of dCBT-I on psychological distress and fatigue, and the DBAS partially mediated the effects on insomnia severity. These findings may have implications for understanding how dCBT-I works and highlights the role of changing cognitions in dCBT-I."
10.1002/pchj.333,The prediction of behavioral intention to use online mental health interventions,"Chuenphitthayavut K, Zihuang T, Zhu T.",Psych J,2020,2020.1.21,,,"This cross-sectional study addresses two important contributions to understanding behavioral intention to use online mental health interventions: (a) to investigate the proposed behavioral intention model in predicting the use of online mental health interventions, and (b) to compare the proposed behavioral intention model in predicting the use of online mental health interventions between Chinese and Thai patients and between healthy individuals and those with mental health disorders. The samples included 250 Chinese respondents and 251 Thai respondents. Data were collected using Likert questionnaires with a reliability of 0.75 to 0.95 and analyzed via confirmatory factor analysis and multigroup structural equation modeling. The structural model of behavioral intention to use online mental health intervention was shown the significant acceptances on indices in overall group. However, the result did not enhance the previous literature review according to the proposed behavioral intention model. Most latent variables in this study did not show an influence on behavioral intention to use online mental health services. Individual characteristics, particularly mental health literacy, only significantly predicted behavioral intention to use online mental health interventions. However, significant influences in some observed variables were detected, such as informational support and emotional support in social support, including media and the general public in social influence. Comparing the multigroup model, no difference in the causal relationship model between Chinese and Thai patients was found, but a difference between healthy individuals and those with mental health disorders, especially individual characteristics to behavioral intention path and social support to attitude toward use path, was found. Results highlight the benefits of further development and patient education of online mental health services in the future."
10.1093/ecco-jcc/jjae183,"Modifiable Psychological Factors are Associated With Clusters of Pain, Fatigue, Fecal Incontinence, and Irritable Bowel Syndrome-Type Symptoms in Inflammatory Bowel Disease: A Latent Profile Analysis","Wileman V, Chilcot J, Norton C, Hart A, Miller L, Stagg I, Seaton N, Pollok R, Aziz Q, Moss-Morris R.",J Crohns Colitis,2025,2024.12.10,,,"BACKGROUND: Inflammatory bowel disease (IBD) causes fatigue, pain, and fecal urgency/incontinence symptoms. Identifying symptom profile subgroups and related psychological correlates might enable earlier intervention and more effective tailored treatment pathways. METHODS: This study was nested within a randomized controlled trial of a digital symptom intervention for people with IBD (n = 780). Latent profile analysis was conducted on pre-randomization baseline measures of fatigue, pain, and fecal incontinence. Multinominal logistic regression examined associations between profile membership and clinical, demographic and psychological factors. RESULTS: Latent profile analysis determined a three-profile model: Moderate (50%), High (40%), and Severe symptoms (10%). Diagnosis and fecal calprotectin were not associated with profile membership, but female gender, comorbidity, time since diagnosis, and irritable bowel syndrome (IBS)-type symptoms were associated with High and Severe symptoms profiles. Depression, anxiety, negative symptom perceptions, all-or-nothing and avoidance behaviors significantly increased the relative risk of High and Severe symptoms profile membership. CONCLUSIONS: Many participants experienced symptoms even when deemed to be in clinical remission. After controlling for clinical, inflammatory, and demographic factors, the relative risk of High or Severe symptom profile membership was associated with potentially modifiable cognitive behavioral factors. These factors were also associated with IBS-type symptoms. Recognizing the potential impact of cognitive behavioral factors in exacerbating symptoms can lead to earlier identification of patients who require support and allows treatment plans to be tailored more precisely. The findings from this study promote a more integrated approach to IBD management, combining medical treatment with cognitive behavioral interventions to enhance patient care and improve outcomes."
10.1017/S0033291725001126,Brief psychological interventions for schizophrenia: a systematic review and meta-analysis,"Pike B, Ambrosio L, Ellett L.",Psychol Med,2025,2025.5.13,,,"BACKGROUND: Although cognitive behavioral therapy for people diagnosed with schizophrenia (CBTp) is recommended in clinical guidelines internationally, rates of implementation are low. One consequence of this has been the development of brief individual psychological interventions, which are shorter than the recommended minimum of 16 sessions for CBTp. This article is the first to systematically identify the brief interventions that exist for people diagnosed with schizophrenia and to determine their effectiveness using meta-analysis. METHODS: Five electronic databases (PsycINFO, MEDLINE, CINAHL, EMBASE, and Web of Science) were searched for peer-reviewed randomized controlled trials or experimental studies of brief individual psychological interventions delivered in community settings. Random effects meta-analysis was used to integrate effect sizes, due to the heterogeneity of included studies. RESULTS: Fourteen studies were identified (n = 1,382) that measured thirty clinical outcomes and included six intervention types - brief CBT, memory training, digital motivation support, reasoning training, psychoeducation, and virtual reality. Collectively, brief psychological interventions were found to be effective for psychotic symptoms (SMD -0.285, p < 0.01), paranoia (SMD -0.277, p < 0.05), data gathering (SMD 0.38, p < 0.01), depression (SMD -0.906, p < 0.05) and wellbeing (SMD 0.405, p < 0.01). For intervention types, brief CBT was effective for psychotic symptoms (SMD -0.32, p < .001), and reasoning training was effective for data gathering (SMD 0.38, p < 0.01). CONCLUSIONS: Overall, the evidence suggests that brief psychological interventions are effective for several key difficulties associated with schizophrenia, providing an opportunity to improve both access to, and choice of, treatment for individuals diagnosed with schizophrenia."
10.2196/jmir.9262,eHealth as the Next-Generation Perinatal Care: An Overview of the Literature,"van den Heuvel JF, Groenhof TK, Veerbeek JH, van Solinge WW, Lely AT, Franx A, Bekker MN.",J Med Internet Res,2018,2018.6.7,,,"BACKGROUND: Unrestricted by time and place, electronic health (eHealth) provides solutions for patient empowerment and value-based health care. Women in the reproductive age are particularly frequent users of internet, social media, and smartphone apps. Therefore, the pregnant patient seems to be a prime candidate for eHealth-supported health care with telemedicine for fetal and maternal conditions. OBJECTIVE: This study aims to review the current literature on eHealth developments in pregnancy to assess this new generation of perinatal care. METHODS: We conducted a systematic literature search of studies on eHealth technology in perinatal care in PubMed and EMBASE in June 2017. Studies reporting the use of eHealth during prenatal, perinatal, and postnatal care were included. Given the heterogeneity in study methods, used technologies, and outcome measurements, results were analyzed and presented in a narrative overview of the literature. RESULTS: The literature search provided 71 studies of interest. These studies were categorized in 6 domains: information and eHealth use, lifestyle (gestational weight gain, exercise, and smoking cessation), gestational diabetes, mental health, low- and middle-income countries, and telemonitoring and teleconsulting. Most studies in gestational diabetes and mental health show that eHealth applications are good alternatives to standard practice. Examples are interactive blood glucose management with remote care using smartphones, telephone screening for postnatal depression, and Web-based cognitive behavioral therapy. Apps and exercise programs show a direction toward less gestational weight gain, increase in step count, and increase in smoking abstinence. Multiple studies describe novel systems to enable home fetal monitoring with cardiotocography and uterine activity. However, only few studies assess outcomes in terms of fetal monitoring safety and efficacy in high-risk pregnancy. Patients and clinicians report good overall satisfaction with new strategies that enable the shift from hospital-centered to patient-centered care. CONCLUSIONS: This review showed that eHealth interventions have a very broad, multilevel field of application focused on perinatal care in all its aspects. Most of the reviewed 71 articles were published after 2013, suggesting this novel type of care is an important topic of clinical and scientific relevance. Despite the promising preliminary results as presented, we accentuate the need for evidence for health outcomes, patient satisfaction, and the impact on costs of the possibilities of eHealth interventions in perinatal care. In general, the combination of increased patient empowerment and home pregnancy care could lead to more satisfaction and efficiency. Despite the challenges of privacy, liability, and costs, eHealth is very likely to disperse globally in the next decade, and it has the potential to deliver a revolution in perinatal care."
10.2196/64454,Client Perspectives of Case Stories in Internet-Delivered Cognitive Behavioral Therapy for Public Safety Personnel: Mixed Methods Study,"Price JA, Gregory J, McCall HC, Landry CA, Beahm JD, Hadjistavropoulos HD.",JMIR Form Res,2024,2024.10.25,,,"BACKGROUND: Internet-delivered cognitive behavioral therapy (ICBT) is an effective and convenient means of offering cognitive behavioral therapy to the general population. To increase access to ICBT among Canadian public safety personnel (PSP)-a group that experiences elevated rates of mental health concerns and barriers to mental health care-a clinical research unit called PSPNET has tailored ICBT to PSP, primarily through offering case stories and PSP-specific examples within an ICBT program. PSPNET's first and most frequently used ICBT program, called the PSP Wellbeing Course, has been found to reduce symptoms of mental disorders (eg, anxiety, depression, and posttraumatic stress) among PSP. Little research, however, has investigated clients' perceptions of the case stories in this course. OBJECTIVE: This study was designed to expand the literature on the use and evaluation of case stories in ICBT among PSP. Specifically, this study investigated (1) PSP's perceptions of the case stories using the theoretical model provided by Shaffer and Zikmund-Fisher and (2) PSP feedback on the case stories in the PSP Wellbeing Course. METHODS: This study included 41 clients who completed the PSP Wellbeing Course. Of these, 27 clients completed a bespoke questionnaire called the Stories Questionnaire, 10 of whom also participated in a semistructured interview. RESULTS: Findings show that perceptions of the case stories in the PSP Wellbeing Course were largely positive and that the case stories were generally successful in achieving the 5 purposes of case stories (ie, informing, comforting, modeling, engaging, and persuading) proposed by Shaffer and Zikmund-Fisher. Client feedback also identified 3 tangible areas for story improvement: characters, content, and delivery. Each area highlights the need for and potential benefits of story development. Not all PSP engaged with the case stories, though, so results must be interpreted with caution. CONCLUSIONS: Overall, this study adds to the growing body of research supporting the use of case stories in internet-delivered interventions among PSP. TRIAL REGISTRATION: ClinicalTrials.gov NCT04127032; https://www.clinicaltrials.gov/ct2/show/NCT04127032."
10.1016/j.invent.2023.100667,A text messaging intervention to support the mental health of young adults: User engagement and feedback from a field trial of an intervention prototype,"Kornfield R, Stamatis CA, Bhattacharjee A, Pang B, Nguyen T, Williams JJ, Kumar H, Popowski S, Beltzer M, Karr CJ, Reddy M, Mohr DC, Meyerhoff J.",Internet Interv,2023,2023.9.25,,,"BACKGROUND: Young adults have high rates of mental health conditions, but most do not want or cannot access treatment. By leveraging a medium that young adults routinely use, text messaging programs have potential to keep young adults engaged with content supporting self-management of mental health issues and can be delivered inexpensively at scale. We designed an intervention that imparts strategies for self-managing mental health symptoms through interactive text messaging dialogues and engages users through novelty and variety in strategies (from cognitive behavioral therapy, acceptance and commitment therapy, and positive psychology) and styles of interaction (e.g., prompts, peer stories, writing tasks). METHODS: The aim of this mixed-methods study was to pilot 1- and 2-week versions of an interactive text messaging intervention among young adults (ages 18-25), and to obtain feedback to guide intervention refinements. Young adults were recruited via a mental health advocacy website and snowball sampling at a North American University. We used Wizard-of-Oz methods in which study staff sent messages based on a detailed script. Transcripts of interviews were subject to qualitative analysis to identify aspects of the program that need improvements, and to gather participant perspectives on possible solutions. RESULTS: Forty-eight individuals ages 18-25 participated in the study (mean age: 22.0). 85 % responded to the program at least once. Among those who ever responded, they replied to messages on 85 % of days, and with engagement sustained over the study period. Participants endorsed the convenience of text messaging, the types of interactive dialogues, and the variety of content. They also identified needed improvements to message volume, scheduling, and content. CONCLUSIONS: Young adults showed high levels of engagement and satisfaction with a texting program supporting mental health self-management. The program may be improved through refining personalization, timing, and message volume, and extending content to support use over a longer timeframe. If shown to be effective in randomized trials, this program has potential to help address a substantial treatment gap in young adults' mental health."
10.1017/S0033291722002616,Treating postpartum insomnia: a three arm randomised controlled trial of cognitive behavioural therapy and light dark therapy,"Verma S, Quin N, Astbury L, Wellecke C, Wiley JF, Davey M, Rajaratnam SMW, Bei B.",Psychol Med,2023,2022.9.9,,,"BACKGROUND: Insomnia symptoms are common during the postpartum period, yet interventions remain scarce. This trial aimed to simultaneously examine the efficacy of cognitive behavioural therapy (CBT) and light dark therapy (LDT), targeting different mechanisms, against treatment-as-usual (TAU), in reducing maternal postpartum insomnia symptoms. METHODS: This three-arm randomised controlled trial recruited from the general community in Australia. Nulliparous females 4-12 months postpartum with self-reported insomnia symptoms [Insomnia Severity Index (ISI) scores >7] were included; severe medical/psychiatric conditions were excluded. Participants were randomised 1:1:1 to CBT, LDT, or TAU stratified by ISI (< or ⩾14) and infant age (< or ⩾8 months). Participants and principal investigators were unblinded. Six-week interventions were delivered via digital materials and telephone. The primary outcome was insomnia symptoms (ISI), assessed pre-, midpoint-, post- (primary endpoint), and one-month post-intervention. Analyses were intention-to-treat using latent growth models. RESULTS: 114 participants (CBT = 39, LDT = 36, TAU = 39; Mage = 32.20 ± 4.62 years) were randomised. There were significantly greater reductions in ISI scores in CBT and LDT (effect sizes -2.01 and -1.52 respectively, p < 0.001) from baseline to post-intervention compared to TAU; improvements were maintained at follow-up. Similar effects were observed for self-reported sleep disturbance. There were greater reductions in fatigue in CBT (effect size = 0.85, p < 0.001) but not LDT (p = 0.11) compared to TAU. Changes in sleepiness, depression, and anxiety were non-significant compared to TAU (all p > 0.08). Four participants (11%) in the LDT group reported headaches, dizziness, or nausea; no others reported adverse events. CONCLUSIONS: Therapist-assisted CBT and LDT were feasible during the first postpartum year; data at post-intervention and 1-month follow-up support their safety and efficacy in reducing postpartum insomnia symptoms."
10.1136/bmjopen-2025-104580,Efficacy of a 6-month supported online programme (Feeling Safer) for the treatment of persecutory delusions: protocol for a randomised controlled trial,"Freeman D, Emsley R, Rosebrock L, Morrison A, Chapman K, Common S, Dudley R, Isham L, Kabir T, Kenny A, Freeman J, Beckley A, Westgate V, Rouse N, Leal J, McGovern M, Waite F.",BMJ Open,2025,2025.6.6,,,"INTRODUCTION: Persecutory delusions are very common in severe mental health disorders such as schizophrenia. Existing treatments often do not work well enough. We developed a face-to-face theory-driven psychological intervention, called Feeling Safe, that produces very large reductions in persistent persecutory delusions. The challenge now is to make Feeling Safe widely available. So, we developed a 6-month supported online version, called Feeling Safer. The aim is an intervention that patients can easily access and use, reduces persecutory delusions and can be supported by a range of mental health professionals in less contact time than face-to-face therapy. Initial proof of concept testing of Feeling Safer was very encouraging. In a randomised controlled trial, we now plan to test whether Feeling Safer is efficacious for patients and can be successfully delivered by any of three different mental health staff groups (peer-support workers, graduate psychologists and cognitive behavioural therapy (CBT) therapists). We will also test whether Feeling Safer works equally across gender, age, ethnicity and cognitive functioning (moderation) and whether Feeling Safer works via the targeted psychological processes (mediation). METHODS AND ANALYSIS: The study design is a multicentre, single-blind (outcome assessor), parallel, four-arm randomised controlled trial; 484 patients with persistent persecutory delusions will be randomised to one of the four conditions (1:1:1:1): Feeling Safer (added to treatment as usual (TAU)) supported by peer-support workers, or Feeling Safer (added to TAU) supported by graduate mental health workers including assistant psychologists, or Feeling Safer (added to TAU) supported by CBT therapists or TAU. Feeling Safer will be provided for 6 months with a staff member. Assessments will be conducted at 0, 3, 6 and 9 months by research assistants blind to group allocation. The primary outcome is severity of persecutory delusions at 6 months rated with the Psychotic Symptoms Rating Scale-Delusions. The secondary outcomes are other psychiatric symptoms (depression, anxiety, insomnia, agoraphobia and paranoia), psychological well-being, recovery, activity and health-related quality of life. Analysis will be conducted under a treatment policy strategy following the intention-to-treat principle, incorporating data from all participants including those who do not complete treatment. Moderation and mediation will be tested. A within-trial cost-effectiveness analysis will be conducted of Feeling Safer compared with TAU. ETHICS AND DISSEMINATION: The trial has received ethical approval from the NHS Health Research Authority (23/LO/0951). Informed consent will be obtained from all participants. A key output will be an open-access publication in a peer-reviewed journal reporting on the clinical effectiveness of a high-quality supported online programme for the treatment of persecutory delusions that has the potential to be used at scale in mental health services. TRIAL REGISTRATION NUMBER: ISRCTN93974770."
